frame,time,cx,cy,w,h,area,mean_r,mean_g,mean_b
23,34.7341,309.91,222.84,20,12,128,111.2,147.7,148.1
23,34.7341,297.54,224.17,10,10,35,58.8,118.9,95.6
23,34.7341,283.1,225.69,25,8,119,59.1,123.1,87.4
23,34.7341,259.67,224.5,4,3,6,172.7,209.3,231.7
23,34.7341,265.48,227.33,9,6,27,72.7,132.4,105.0
23,34.7341,125.73,227.4,5,4,15,73.5,134.5,132.8
23,34.7341,317.12,227.88,6,4,17,13.2,128.6,10.9
23,34.7341,46.83,228.17,6,3,12,53.3,134.7,95.8
24,34.7674,87.5,86.5,4,2,8,173.0,116.0,250.0
24,34.7674,103.5,86.5,4,2,8,173.8,116.8,250.8
24,34.7674,183.5,86.5,4,2,8,172.0,115.5,246.0
24,34.7674,210.5,86.5,38,2,76,172.1,115.2,249.3
24,34.7674,273.5,86.5,4,2,8,171.1,114.1,254.1
24,34.7674,280.5,86.5,6,2,12,164.0,116.3,252.0
24,34.7674,288.5,86.5,6,2,12,171.8,114.1,250.1
24,34.7674,101.19,139.59,8,4,27,168.5,116.9,246.1
24,34.7674,193.7,156.73,8,7,30,172.0,116.2,248.8
24,34.7674,261.24,187.96,9,4,25,175.1,115.6,245.6
24,34.7674,305.04,207.0,30,4,72,149.8,146.7,207.0
24,34.7674,237.68,224.14,35,12,242,132.6,163.2,191.2
24,34.7674,44.06,227.5,7,5,16,55.9,138.0,99.7
24,34.7674,147.69,227.54,42,4,149,75.2,119.1,150.4
25,34.8008,87.5,86.5,4,2,8,173.0,116.0,250.0
25,34.8008,103.5,86.5,4,2,8,173.8,116.8,250.8
25,34.8008,183.5,86.5,4,2,8,172.0,115.5,246.0
25,34.8008,210.5,86.5,38,2,76,172.1,115.2,249.3
25,34.8008,273.5,86.5,4,2,8,171.1,114.1,254.1
25,34.8008,280.5,86.5,6,2,12,164.0,116.3,252.0
25,34.8008,288.5,86.5,6,2,12,171.8,114.1,250.1
25,34.8008,99.77,137.73,8,4,22,168.2,117.2,246.5
25,34.8008,193.7,156.73,8,7,30,172.1,116.3,248.8
25,34.8008,294.5,154.5,6,2,12,178.3,114.3,245.7
25,34.8008,132.21,163.36,6,8,28,173.2,115.2,252.0
25,34.8008,118.5,181.5,2,4,8,175.0,115.5,252.9
25,34.8008,261.94,185.79,11,4,33,176.7,114.8,245.4
25,34.8008,235.38,224.13,34,12,238,132.3,162.4,191.6
25,34.8008,42.06,227.5,7,5,16,55.9,138.0,99.7
25,34.8008,2.82,227.64,4,4,11,72.9,127.9,124.2
26,34.8342,87.5,86.5,4,2,8,173.0,116.0,250.0
26,34.8342,103.5,86.5,4,2,8,173.8,116.8,250.8
26,34.8342,183.5,86.5,4,2,8,172.0,115.5,246.0
26,34.8342,210.5,86.5,38,2,76,172.1,115.2,249.3
26,34.8342,273.5,86.5,4,2,8,171.1,114.1,254.1
26,34.8342,280.5,86.5,6,2,12,164.0,116.3,252.0
26,34.8342,288.5,86.5,6,2,12,171.8,114.1,250.1
26,34.8342,50.36,153.21,6,14,56,172.1,115.6,246.1
26,34.8342,193.7,156.73,8,7,30,172.1,116.3,248.8
26,34.8342,109.5,176.5,4,2,8,172.4,115.9,248.9
26,34.8342,275.29,182.57,4,2,7,170.9,117.3,247.0
26,34.8342,309.38,224.05,24,12,145,65.5,132.3,89.9
26,34.8342,282.3,224.42,43,11,233,99.6,138.7,150.6
26,34.8342,255.25,227.38,7,5,24,71.2,130.2,103.9
26,34.8342,31.33,228.33,3,3,6,84.0,144.2,112.0
26,34.8342,37.2,228.1,6,3,10,52.5,134.3,96.1
26,34.8342,318.0,228.29,4,3,7,2.0,125.7,1.1
27,34.8675,87.5,86.5,4,2,8,173.0,116.0,250.0
27,34.8675,103.5,86.5,4,2,8,173.8,116.8,250.8
27,34.8675,183.5,86.5,4,2,8,172.0,115.5,246.0
27,34.8675,210.5,86.5,38,2,76,172.1,115.2,249.3
27,34.8675,273.5,86.5,4,2,8,171.1,114.1,254.1
27,34.8675,280.5,86.5,6,2,12,164.0,116.3,252.0
27,34.8675,288.5,86.5,6,2,12,171.9,114.2,250.2
27,34.8675,81.83,120.17,10,4,24,168.3,117.3,246.0
27,34.8675,193.7,156.73,8,7,30,172.1,116.3,248.8
27,34.8675,105.89,171.76,10,8,38,172.5,116.1,246.0
27,34.8675,274.5,172.5,2,6,12,174.9,114.9,245.6
27,34.8675,276.5,178.5,6,2,12,175.3,115.3,245.0
27,34.8675,196.36,224.11,29,12,137,121.9,154.2,174.0
27,34.8675,225.5,223.85,43,12,303,136.7,164.1,191.7
27,34.8675,111.46,226.29,8,6,24,111.0,157.6,164.0
27,34.8675,251.96,227.38,8,5,26,68.6,128.7,98.2
27,34.8675,15.15,227.5,8,4,20,80.5,136.3,128.2
27,34.8675,34.44,228.22,5,3,9,48.6,133.1,89.2
28,34.9009,87.5,86.5,4,2,8,173.0,116.0,250.0
28,34.9009,103.5,86.5,4,2,8,173.8,116.8,250.8
28,34.9009,183.5,86.5,4,2,8,172.0,115.5,246.0
28,34.9009,210.5,86.5,38,2,76,172.1,115.2,249.3
28,34.9009,273.5,86.5,4,2,8,171.1,114.1,254.1
28,34.9009,280.5,86.5,6,2,12,164.0,116.3,252.0
28,34.9009,288.5,86.5,6,2,12,171.8,114.2,249.2
28,34.9009,58.5,104.5,6,2,12,195.0,109.0,245.0
28,34.9009,193.7,156.73,8,7,30,172.1,116.3,248.8
28,34.9009,90.83,164.17,6,6,24,174.6,117.1,246.2
28,34.9009,280.5,163.5,2,4,8,170.8,115.2,249.2
28,34.9009,97.23,168.32,8,6,44,171.5,115.5,247.9
28,34.9009,74.5,198.11,8,4,18,179.2,111.4,252.4
28,34.9009,83.5,200.5,4,2,8,174.0,116.0,249.0
28,34.9009,9.38,226.45,9,7,29,80.6,126.8,129.0
28,34.9009,2.93,226.13,6,4,15,93.3,137.2,132.4
28,34.9009,247.07,227.26,8,6,27,70.6,129.3,101.7
28,34.9009,199.57,227.83,10,4,23,38.1,129.4,70.2
28,34.9009,308.4,228.1,5,3,10,55.6,143.4,93.0
28,34.9009,317.38,228.12,4,3,8,64.9,133.4,100.4
29,34.9343,87.5,86.5,4,2,8,173.0,116.0,250.0
29,34.9343,103.5,86.5,4,2,8,173.8,116.8,250.8
29,34.9343,183.5,86.5,4,2,8,172.0,115.5,246.0
29,34.9343,210.5,86.5,38,2,76,172.1,115.2,249.3
29,34.9343,273.5,86.5,4,2,8,171.1,114.1,254.1
29,34.9343,280.5,86.5,6,2,12,164.0,116.3,252.0
29,34.9343,288.5,86.5,6,2,12,171.9,114.2,249.6
29,34.9343,25.17,105.17,4,4,12,175.3,115.3,252.0
29,34.9343,75.5,108.5,4,2,8,171.4,115.9,245.9
29,34.9343,8.5,123.5,2,8,16,170.5,116.0,246.5
29,34.9343,315.93,121.64,8,4,28,172.8,116.0,247.0
29,34.9343,102.5,135.5,2,4,8,170.5,117.0,245.0
29,34.9343,10.5,139.5,2,4,8,175.0,115.0,245.0
29,34.9343,193.7,156.73,8,7,30,172.1,116.3,248.8
29,34.9343,77.5,156.5,4,2,8,179.5,116.5,249.5
29,34.9343,288.5,157.5,2,4,8,168.0,114.5,255.0
29,34.9343,91.23,164.32,8,6,44,171.3,115.3,247.8
29,34.9343,55.36,165.07,10,4,28,171.0,116.0,248.8
29,34.9343,292.27,166.55,6,2,11,175.2,115.3,245.1
29,34.9343,104.16,225.8,10,6,25,127.4,176.9,177.2
29,34.9343,107.67,226.67,4,2,6,86.0,135.0,141.5
29,34.9343,172.0,228.71,5,2,7,0.0,126.9,0.0
29,34.9343,314.0,228.5,3,2,6,51.3,130.3,86.7
30,34.9676,87.5,86.5,4,2,8,173.0,116.0,250.0
30,34.9676,103.5,86.5,4,2,8,173.8,116.8,250.8
30,34.9676,183.5,86.5,4,2,8,172.0,115.5,246.0
30,34.9676,210.5,86.5,38,2,76,172.1,115.2,249.3
30,34.9676,273.5,86.5,4,2,8,171.1,114.1,254.1
30,34.9676,280.5,86.5,6,2,12,164.0,116.3,252.0
30,34.9676,288.5,86.5,6,2,12,171.8,114.1,250.1
30,34.9676,0.5,89.5,2,4,8,177.0,112.5,247.0
30,34.9676,78.02,107.58,8,10,60,171.4,116.6,248.6
30,34.9676,52.14,150.71,5,2,7,172.3,116.0,245.0
30,34.9676,31.43,155.37,14,4,30,173.5,116.3,246.8
30,34.9676,193.7,156.73,8,7,30,172.1,116.3,248.8
30,34.9676,19.17,157.17,4,4,12,173.7,115.7,245.0
30,34.9676,301.5,156.5,4,2,8,176.8,115.8,245.8
30,34.9676,41.3,161.6,4,4,10,164.5,119.3,247.3
30,34.9676,45.5,160.5,4,2,8,162.5,120.0,255.0
30,34.9676,127.24,226.99,33,7,128,53.7,119.3,105.5
30,34.9676,109.0,224.0,9,1,9,159.4,229.9,217.6
30,34.9676,151.4,226.76,21,6,67,27.5,117.9,60.4
30,34.9676,239.96,227.38,8,5,26,68.7,128.7,98.2
30,34.9676,104.0,226.57,5,2,7,85.9,141.3,148.4
30,34.9676,312.0,228.11,4,4,9,76.7,142.2,98.4
30,34.9676,5.56,228.44,5,3,9,67.4,137.7,105.2
30,34.9676,99.22,227.89,5,3,9,74.3,136.0,123.8
30,34.9676,108.0,228.12,3,3,8,84.9,134.6,163.5
30,34.9676,166.23,228.18,13,3,22,16.1,127.8,30.5
31,35.001,87.5,86.5,4,2,8,173.0,116.0,250.0
31,35.001,103.5,86.5,4,2,8,173.8,116.8,250.8
31,35.001,183.5,86.5,4,2,8,172.0,115.5,246.0
31,35.001,210.5,86.5,38,2,76,172.1,115.2,249.3
31,35.001,273.5,86.5,4,2,8,171.1,114.1,254.1
31,35.001,280.5,86.5,6,2,12,164.0,116.3,252.0
31,35.001,288.5,86.5,6,2,12,171.8,114.1,250.1
31,35.001,314.76,134.63,12,35,283,139.9,128.4,148.0
31,35.001,45.22,139.78,7,4,18,178.5,115.7,247.6
31,35.001,55.5,140.5,4,2,8,175.0,115.0,245.0
31,35.001,44.73,145.64,5,4,11,170.6,118.5,248.2
31,35.001,75.84,155.1,8,8,49,172.2,117.2,247.6
31,35.001,37.17,154.67,4,2,6,170.3,120.0,246.7
31,35.001,193.7,156.73,8,7,30,172.1,116.3,248.8
31,35.001,68.5,188.5,6,2,12,177.2,115.2,248.5
31,35.001,183.68,223.63,28,11,120,129.3,160.3,180.3
31,35.001,125.78,226.66,43,10,180,39.4,119.8,80.0
31,35.001,154.57,226.41,18,7,70,12.4,127.5,33.3
31,35.001,253.12,224.88,4,4,8,133.9,152.9,192.9
31,35.001,236.35,227.65,9,5,26,74.7,131.7,109.8
31,35.001,100.67,226.67,4,2,6,88.7,144.7,148.8
31,35.001,187.29,227.65,7,4,17,51.3,132.1,82.1
31,35.001,308.17,227.83,5,4,12,75.6,137.8,92.1
31,35.001,96.22,227.89,5,3,9,76.2,136.9,125.0
31,35.001,299.0,228.0,5,3,11,67.0,140.6,109.6
31,35.001,317.83,228.0,3,3,6,73.3,139.7,104.7
32,35.0344,87.5,86.5,4,2,8,173.0,116.0,250.0
32,35.0344,103.5,86.5,4,2,8,173.8,116.8,250.8
32,35.0344,183.5,86.5,4,2,8,172.0,115.5,246.0
32,35.0344,210.5,86.5,38,2,76,172.1,115.2,249.3
32,35.0344,273.5,86.5,4,2,8,171.1,114.1,254.1
32,35.0344,280.5,86.5,6,2,12,164.0,116.3,252.0
32,35.0344,288.5,86.5,6,2,12,171.9,114.2,249.6
32,35.0344,9.17,153.17,4,4,12,177.6,114.6,250.9
32,35.0344,69.7,156.9,4,6,20,172.7,113.9,252.4
32,35.0344,193.7,156.73,8,7,30,172.1,116.3,248.8
32,35.0344,61.17,179.17,4,4,12,172.2,115.2,246.8
32,35.0344,51.83,185.17,4,4,12,174.3,116.0,248.7
32,35.0344,1.0,217.86,4,3,7,159.0,167.6,221.7
32,35.0344,208.81,223.8,42,12,290,124.0,162.5,165.7
32,35.0344,180.78,224.52,26,11,154,113.7,154.0,169.0
32,35.0344,125.5,221.0,4,3,8,9.5,120.9,34.9
32,35.0344,99.15,224.85,9,4,13,139.3,199.5,197.2
32,35.0344,248.38,227.31,16,6,48,67.9,134.4,105.1
32,35.0344,231.28,228.0,8,4,18,46.1,131.3,100.7
32,35.0344,302.75,228.0,6,4,12,78.1,140.0,101.0
32,35.0344,312.25,227.75,8,4,12,77.3,142.1,105.0
32,35.0344,91.5,228.25,4,3,8,75.2,138.1,126.5
32,35.0344,100.0,228.14,3,3,7,79.1,128.1,154.3
32,35.0344,293.22,228.11,5,3,9,64.8,139.8,105.9
33,35.0677,87.5,86.5,4,2,8,173.0,116.0,250.0
33,35.0677,103.5,86.5,4,2,8,173.8,116.8,250.8
33,35.0677,183.5,86.5,4,2,8,172.0,115.5,246.0
33,35.0677,210.5,86.5,38,2,76,172.1,115.2,249.3
33,35.0677,273.5,86.5,4,2,8,171.1,114.1,254.1
33,35.0677,280.5,86.5,6,2,12,164.0,116.3,252.0
33,35.0677,288.5,86.5,6,2,12,171.8,114.1,250.1
33,35.0677,193.7,156.73,8,7,30,172.1,116.3,248.8
33,35.0677,47.64,178.21,8,6,28,172.8,115.1,251.8
33,35.0677,36.5,185.5,2,4,8,175.2,115.8,250.2
33,35.0677,299.01,221.68,45,14,362,154.6,172.3,201.0
33,35.0677,267.08,222.66,19,11,101,111.1,131.2,145.1
33,35.0677,109.28,226.34,34,10,138,33.6,122.3,58.0
33,35.0677,135.36,226.06,20,7,70,20.8,120.0,45.1
33,35.0677,97.0,224.0,7,1,7,176.1,225.4,224.9
33,35.0677,249.34,227.07,23,6,80,72.1,132.2,106.9
33,35.0677,78.76,227.16,8,5,25,69.4,133.0,127.2
33,35.0677,153.39,227.32,22,5,72,49.9,129.4,94.0
33,35.0677,183.61,227.39,11,5,31,67.1,138.0,111.8
33,35.0677,223.12,227.19,17,5,58,33.7,121.6,70.1
33,35.0677,88.25,227.88,5,3,8,70.6,136.4,119.4
33,35.0677,261.71,227.86,3,3,7,45.6,139.7,65.0
33,35.0677,290.67,228.0,4,3,9,64.3,132.8,107.0
34,35.1011,87.5,86.5,4,2,8,173.0,116.0,250.0
34,35.1011,103.5,86.5,4,2,8,173.8,116.8,250.8
34,35.1011,183.5,86.5,4,2,8,172.0,115.5,246.0
34,35.1011,210.5,86.5,38,2,76,172.1,115.2,249.3
34,35.1011,273.5,86.5,4,2,8,171.1,114.1,254.1
34,35.1011,280.5,86.5,6,2,12,164.0,116.3,252.0
34,35.1011,288.5,86.5,6,2,12,171.8,114.1,250.1
34,35.1011,193.7,156.73,8,7,30,172.1,116.3,248.8
34,35.1011,110.45,207.64,7,2,11,148.5,148.2,207.6
34,35.1011,98.98,224.78,22,13,110,16.9,118.0,27.0
34,35.1011,100.0,222.0,4,4,10,10.9,124.1,37.7
34,35.1011,118.33,222.83,3,4,6,9.0,126.8,53.5
34,35.1011,131.2,226.7,16,7,64,8.6,120.8,12.7
34,35.1011,113.48,226.92,8,6,25,5.4,122.3,8.8
34,35.1011,241.93,227.38,16,6,40,69.2,133.1,106.7
34,35.1011,149.38,227.24,21,5,66,70.5,130.7,128.4
34,35.1011,278.45,227.05,9,5,22,66.0,132.6,101.8
34,35.1011,85.67,228.0,7,4,18,36.8,126.4,47.1
34,35.1011,286.22,228.11,5,3,9,60.8,136.4,99.9
34,35.1011,7.71,228.57,4,2,7,59.0,133.0,92.6
34,35.1011,315.56,228.78,7,2,9,69.3,134.8,108.3
35,35.1345,87.5,86.5,4,2,8,173.0,116.0,250.0
35,35.1345,103.5,86.5,4,2,8,173.8,116.8,250.8
35,35.1345,183.5,86.5,4,2,8,172.0,115.5,246.0
35,35.1345,210.5,86.5,38,2,76,172.1,115.2,249.3
35,35.1345,273.5,86.5,4,2,8,171.1,114.1,254.1
35,35.1345,280.5,86.5,6,2,12,164.0,116.3,252.0
35,35.1345,288.5,86.5,6,2,12,171.8,114.1,250.1
35,35.1345,193.7,156.73,8,7,30,172.1,116.3,248.8
35,35.1345,19.78,164.22,8,6,27,172.8,114.9,252.1
35,35.1345,8.5,171.5,2,4,8,176.2,115.2,250.2
35,35.1345,7.33,208.08,14,3,24,146.8,149.2,205.3
35,35.1345,109.5,207.5,4,2,8,149.5,147.5,209.0
35,35.1345,90.5,224.0,8,1,8,169.5,229.5,227.9
35,35.1345,225.17,224.67,4,3,6,94.0,161.0,127.8
35,35.1345,238.77,226.91,16,6,53,81.8,138.9,120.5
35,35.1345,147.68,227.27,20,5,60,78.6,132.1,150.5
35,35.1345,176.33,227.52,9,5,21,29.8,122.0,68.3
35,35.1345,135.47,227.6,4,4,15,78.3,132.9,172.3
35,35.1345,283.45,227.91,5,4,11,63.5,134.3,105.6
35,35.1345,81.5,228.0,2,3,6,66.5,135.7,109.8
35,35.1345,4.71,228.57,4,2,7,58.7,133.4,90.1
36,35.1678,87.5,86.5,4,2,8,173.0,116.0,250.0
36,35.1678,103.5,86.5,4,2,8,173.8,116.8,250.8
36,35.1678,183.5,86.5,4,2,8,172.0,115.5,246.0
36,35.1678,210.5,86.5,38,2,76,172.1,115.2,249.3
36,35.1678,273.5,86.5,4,2,8,171.1,114.1,254.1
36,35.1678,280.5,86.5,6,2,12,164.0,116.3,252.0
36,35.1678,288.5,86.5,6,2,12,171.8,114.1,250.1
36,35.1678,4.89,133.7,14,29,243,182.1,169.0,199.6
36,35.1678,0.5,153.5,2,4,8,171.4,113.4,253.2
36,35.1678,193.7,156.73,8,7,30,172.1,116.3,248.8
36,35.1678,85.5,224.0,8,1,8,169.4,229.6,228.1
36,35.1678,244.08,227.16,7,6,25,55.0,134.6,90.1
36,35.1678,139.29,227.51,23,5,72,81.9,129.9,155.8
36,35.1678,235.52,227.26,11,5,31,69.1,136.6,110.2
36,35.1678,82.67,227.0,5,4,9,77.2,132.0,149.0
36,35.1678,105.77,227.55,42,4,146,81.5,118.2,159.9
36,35.1678,250.17,227.33,3,4,6,59.7,135.5,99.0
36,35.1678,76.71,228.14,3,3,7,66.3,137.3,104.9
36,35.1678,278.67,228.0,4,3,9,64.6,132.8,107.7
36,35.1678,306.67,228.83,5,2,6,90.3,144.0,120.0
37,35.2012,87.5,86.5,4,2,8,173.0,116.0,250.0
37,35.2012,103.5,86.5,4,2,8,173.8,116.8,250.8
37,35.2012,183.5,86.5,4,2,8,172.0,115.5,246.0
37,35.2012,210.5,86.5,38,2,76,172.1,115.2,249.3
37,35.2012,273.5,86.5,4,2,8,171.1,114.1,254.1
37,35.2012,280.5,86.5,6,2,12,164.0,116.3,252.0
37,35.2012,288.5,86.5,6,2,12,171.8,114.1,250.1
37,35.2012,193.7,156.73,8,7,30,172.1,116.3,248.8
37,35.2012,208.5,221.67,4,2,6,165.8,220.0,202.2
37,35.2012,103.96,227.61,39,4,135,83.6,116.3,162.8
37,35.2012,73.0,227.75,4,3,8,74.4,138.0,123.2
37,35.2012,182.33,227.83,7,3,12,96.5,138.8,133.6
37,35.2012,275.67,228.0,4,3,9,64.6,133.1,107.7
37,35.2012,295.38,228.5,5,3,8,75.5,139.6,109.9
38,35.2346,87.5,86.5,4,2,8,173.0,116.0,250.0
38,35.2346,103.5,86.5,4,2,8,173.8,116.8,250.8
38,35.2346,183.5,86.5,4,2,8,172.0,115.5,246.0
38,35.2346,210.5,86.5,38,2,76,172.1,115.2,249.3
38,35.2346,273.5,86.5,4,2,8,171.1,114.1,254.1
38,35.2346,280.5,86.5,6,2,12,164.0,116.3,252.0
38,35.2346,288.5,86.5,6,2,12,171.8,114.1,250.1
38,35.2346,193.7,156.73,8,7,30,172.1,116.3,248.8
38,35.2346,207.44,225.42,12,10,55,40.3,130.2,48.6
38,35.2346,227.88,226.65,28,7,113,43.7,125.8,62.4
38,35.2346,68.73,227.27,4,4,11,75.9,137.4,129.7
38,35.2346,100.1,227.61,41,4,141,85.5,119.7,159.2
38,35.2346,291.57,228.43,5,3,7,72.1,139.6,105.4
39,35.2679,87.5,86.5,4,2,8,173.0,116.0,250.0
39,35.2679,103.5,86.5,4,2,8,173.8,116.8,250.8
39,35.2679,183.5,86.5,4,2,8,172.0,115.5,246.0
39,35.2679,210.5,86.5,38,2,76,172.1,115.2,249.3
39,35.2679,273.5,86.5,4,2,8,171.1,114.1,254.1
39,35.2679,280.5,86.5,6,2,12,164.0,116.3,252.0
39,35.2679,288.5,86.5,6,2,12,171.8,114.1,250.1
39,35.2679,193.7,156.73,8,7,30,172.1,116.3,248.8
39,35.2679,315.91,223.18,8,8,45,126.6,145.8,184.5
39,35.2679,211.55,225.57,9,9,40,35.0,132.4,54.4
39,35.2679,77.17,224.17,5,2,6,166.7,219.0,216.7
39,35.2679,65.55,227.18,4,5,11,74.0,138.0,127.5
39,35.2679,96.62,227.61,41,4,145,81.6,118.3,162.3
39,35.2679,129.88,227.62,25,4,69,79.3,131.4,156.0
39,35.2679,277.78,228.22,5,3,9,48.2,140.1,68.7
39,35.2679,3.71,228.57,4,2,7,78.0,137.1,135.7
40,35.3013,87.5,86.5,4,2,8,173.0,116.0,250.0
40,35.3013,103.5,86.5,4,2,8,173.8,116.8,250.8
40,35.3013,183.5,86.5,4,2,8,172.0,115.5,246.0
40,35.3013,210.5,86.5,38,2,76,172.1,115.2,249.3
40,35.3013,273.5,86.5,4,2,8,171.1,114.1,254.1
40,35.3013,280.5,86.5,6,2,12,164.0,116.3,252.0
40,35.3013,288.5,86.5,6,2,12,171.8,114.1,250.1
40,35.3013,193.7,156.73,8,7,30,172.1,116.3,248.8
40,35.3013,315.15,223.31,11,12,67,122.9,140.6,185.6
40,35.3013,210.26,226.32,7,7,19,21.9,116.4,34.2
40,35.3013,74.57,224.14,6,2,7,167.7,219.9,218.3
40,35.3013,215.33,224.83,3,3,6,29.8,111.2,41.7
40,35.3013,62.77,227.23,5,5,13,74.3,138.0,125.0
40,35.3013,94.35,227.45,39,5,147,88.2,120.6,164.8
40,35.3013,3.77,228.46,8,3,13,108.1,146.7,167.6
40,35.3013,273.83,228.0,3,3,6,45.2,135.2,68.5
41,35.3347,87.5,86.5,4,2,8,173.0,116.0,250.0
41,35.3347,103.5,86.5,4,2,8,173.8,116.8,250.8
41,35.3347,183.5,86.5,4,2,8,172.0,115.5,246.0
41,35.3347,210.5,86.5,38,2,76,172.1,115.2,249.3
41,35.3347,273.5,86.5,4,2,8,171.1,114.1,254.1
41,35.3347,280.5,86.5,6,2,12,164.0,116.3,252.0
41,35.3347,288.5,86.5,6,2,12,171.8,114.1,250.8
41,35.3347,225.5,152.5,4,2,8,175.0,114.0,254.5
41,35.3347,230.5,157.5,2,4,8,175.5,113.0,254.5
41,35.3347,194.91,221.82,3,8,11,53.4,158.9,68.5
41,35.3347,212.09,222.91,3,5,11,15.4,123.8,31.3
41,35.3347,206.55,226.27,8,7,22,14.5,123.6,23.5
41,35.3347,71.0,224.17,5,2,6,164.5,211.3,218.8
41,35.3347,58.82,227.18,5,5,11,72.6,136.1,124.5
41,35.3347,89.56,227.64,43,4,144,89.7,120.9,166.0
41,35.3347,1.5,228.17,4,3,6,116.8,150.2,176.7
41,35.3347,235.83,228.08,5,3,12,26.4,131.2,44.3
41,35.3347,271.09,228.18,5,3,11,50.5,140.2,72.0
42,35.368,87.5,86.5,4,2,8,173.0,116.0,250.0
42,35.368,103.5,86.5,4,2,8,173.8,116.8,250.8
42,35.368,183.5,86.5,4,2,8,172.0,115.5,246.0
42,35.368,210.5,86.5,38,2,76,172.1,115.2,249.3
42,35.368,273.5,86.5,4,2,8,171.1,114.1,254.1
42,35.368,280.5,86.5,6,2,12,164.0,116.3,252.0
42,35.368,288.5,86.5,6,2,12,171.8,114.1,250.8
42,35.368,231.06,146.88,8,4,17,173.8,118.6,247.5
42,35.368,213.59,162.86,10,6,44,170.5,115.8,249.2
42,35.368,245.23,172.32,5,9,31,172.6,117.0,247.2
42,35.368,245.5,208.5,4,2,8,150.5,150.0,201.5
42,35.368,311.3,223.77,19,12,132,115.9,140.8,172.5
42,35.368,197.03,226.63,9,6,35,54.3,143.4,77.4
42,35.368,205.25,224.25,6,2,8,169.0,206.9,197.9
42,35.368,224.0,226.52,7,6,23,47.5,138.0,66.5
42,35.368,53.33,227.0,5,5,12,75.7,137.9,130.5
42,35.368,256.68,226.89,5,5,19,78.1,137.5,109.3
42,35.368,84.75,227.49,41,4,143,89.5,119.7,164.5
42,35.368,208.1,227.9,12,4,30,44.6,135.6,85.7
42,35.368,218.0,227.54,7,4,13,28.2,124.4,36.7
42,35.368,264.75,227.75,6,3,12,73.6,139.9,97.8
43,35.4014,87.5,86.5,4,2,8,173.0,116.0,250.0
43,35.4014,103.5,86.5,4,2,8,173.8,116.8,250.8
43,35.4014,183.5,86.5,4,2,8,172.0,115.5,246.0
43,35.4014,210.5,86.5,38,2,76,172.1,115.2,249.3
43,35.4014,273.5,86.5,4,2,8,171.1,114.1,254.1
43,35.4014,280.5,86.5,6,2,12,164.0,116.3,252.0
43,35.4014,288.5,86.5,6,2,12,171.8,114.1,250.8
43,35.4014,246.38,146.62,6,3,13,172.5,116.5,248.3
43,35.4014,255.5,150.5,4,2,8,172.2,115.2,249.8
43,35.4014,228.33,163.0,10,6,48,170.4,116.1,249.2
43,35.4014,308.0,223.18,27,14,213,126.8,149.3,181.6
43,35.4014,265.09,224.0,4,6,11,106.5,133.1,172.7
43,35.4014,185.24,227.35,10,6,34,47.0,136.1,97.9
43,35.4014,200.0,224.0,7,1,7,154.1,199.6,191.9
43,35.4014,216.69,227.19,15,6,48,40.0,130.8,58.5
43,35.4014,195.08,227.75,5,5,12,49.2,124.4,64.3
43,35.4014,77.14,227.57,41,4,148,90.1,118.3,166.3
43,35.4014,158.31,228.08,5,3,13,14.5,121.2,6.2
43,35.4014,202.65,228.1,8,3,20,63.9,142.8,92.0
43,35.4014,256.44,227.94,7,3,18,59.4,142.0,88.7
44,35.4348,87.5,86.5,4,2,8,173.0,116.0,250.0
44,35.4348,103.5,86.5,4,2,8,173.8,116.8,250.8
44,35.4348,183.5,86.5,4,2,8,172.0,115.5,246.0
44,35.4348,210.5,86.5,38,2,76,172.1,115.2,249.3
44,35.4348,273.5,86.5,4,2,8,171.1,114.1,254.1
44,35.4348,280.5,86.5,6,2,12,164.0,116.3,252.0
44,35.4348,288.5,86.5,6,2,12,171.8,114.1,250.8
44,35.4348,256.0,147.0,6,4,16,173.2,116.2,248.8
44,35.4348,241.5,163.5,4,4,16,175.1,114.3,252.0
44,35.4348,18.88,207.74,43,4,106,148.6,147.9,207.4
44,35.4348,206.73,227.54,9,5,26,44.4,141.5,77.6
44,35.4348,95.32,227.52,9,4,31,87.5,134.9,158.2
44,35.4348,252.5,229.0,6,1,6,36.7,128.0,62.7
45,35.4681,87.5,86.5,4,2,8,173.0,116.0,250.0
45,35.4681,103.5,86.5,4,2,8,173.8,116.8,250.8
45,35.4681,183.5,86.5,4,2,8,172.0,115.5,246.0
45,35.4681,210.5,86.5,38,2,76,172.1,115.2,249.3
45,35.4681,273.5,86.5,4,2,8,171.1,114.1,254.1
45,35.4681,280.5,86.5,6,2,12,164.0,116.3,252.0
45,35.4681,288.5,86.5,6,2,12,171.8,114.2,249.2
45,35.4681,262.0,147.06,6,4,17,173.0,116.0,249.5
45,35.4681,244.21,162.64,10,6,56,169.8,115.7,248.7
45,35.4681,301.67,207.01,40,4,107,151.4,147.5,209.3
45,35.4681,278.0,208.5,3,2,6,164.7,146.3,207.3
45,35.4681,107.14,221.71,3,3,7,16.9,128.7,63.6
45,35.4681,181.9,223.37,19,5,49,181.0,200.2,214.3
45,35.4681,251.77,226.0,4,8,26,85.8,127.7,151.5
45,35.4681,108.18,226.42,16,6,55,11.0,114.7,23.3
45,35.4681,199.11,227.33,10,5,27,51.0,139.1,74.4
